Page_URL,Title,Location,Number_of_Guests,Number_of_Bedrooms,Number_of_Beds,Number_of_Bath,Price,Rating,Number_of_Reviews,Amenities,Sleeping_Arrangements,Hosted_by,Joined_Time,Languages,Response_Rate,Response_Time,Image_1,Image_2,Image_3,Current_Time
https://www.airbnb.com/rooms/715704259344745372?source_impression_id=p3_1681446319_VFmWXYYYdfMl667A,Nyonya Style 3BR Near Publika / Mont Kiara,"Petaling Jaya, Selangor, Malaysia",,,,,$45 per night,4.83,12,"Wifi
Free parking on premises
TV
Air conditioning
Hair dryer",,Hozem,,"中文 (简体), English",100%,within an hour,https://a0.muscache.com/im/pictures/prohost-api/Hosting-715704259344745372/original/7fbce588-1211-40a6-ad8a-9e86c5a18169.jpeg?im_w=720,https://a0.muscache.com/im/pictures/prohost-api/Hosting-715704259344745372/original/7fbce588-1211-40a6-ad8a-9e86c5a18169.jpeg?im_w=720,https://a0.muscache.com/im/pictures/prohost-api/Hosting-715704259344745372/original/7fbce588-1211-40a6-ad8a-9e86c5a18169.jpeg?im_w=720,25:25.4
https://www.airbnb.com/rooms/15290589?source_impression_id=p3_1681446327_nELyaAfyCojk7thw,[PROMO] Spacious Private Room 10mins Mid Valley,"Petaling Jaya, Selangor, Malaysia",,,,,$18 per night,4.69,49,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
Shared pool
Pets allowed
TV with standard cable
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,May,,"English, Deutsch, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/1898b0c6-480f-4b7e-a676-be2f3150bfa3.jpg?im_w=720,https://a0.muscache.com/im/pictures/1898b0c6-480f-4b7e-a676-be2f3150bfa3.jpg?im_w=720,https://a0.muscache.com/im/pictures/1898b0c6-480f-4b7e-a676-be2f3150bfa3.jpg?im_w=720,25:33.4
https://www.airbnb.com/rooms/614347950373807088?source_impression_id=p3_1681446317_TJVZuJkjAwZr68HP,"SRI PETALING landed,5-9pax,3BR, 2 bath,3CP,300Mbps","Petaling Jaya, Selangor, Malaysia",,,,,$45 per night,4.83,23,,,,,,,,https://a0.muscache.com/im/pictures/miso/Hosting-614347950373807088/original/7665b953-eef7-4fa0-9c76-a20a8b4b0ffd.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-614347950373807088/original/7665b953-eef7-4fa0-9c76-a20a8b4b0ffd.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-614347950373807088/original/7665b953-eef7-4fa0-9c76-a20a8b4b0ffd.jpeg?im_w=720,25:25.5
https://www.airbnb.com/rooms/33951900?source_impression_id=p3_1681446328_XrsEurIY%2BbGaybaP,"14-16 pax  9 bed , center of KL 8min to mid valley","Petaling Jaya, Selangor, Malaysia",,,,,$131 per night,4.63,108,"Kitchen
Wifi
Free parking on premises
TV
Free washer – In unit
Air conditioning
Hair dryer
Refrigerator
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
3 queen beds
Bedroom 2
1 king bed, 2 single beds
Bedroom 3
1 queen bed, 1 single bed",,,,,,https://a0.muscache.com/im/pictures/feed12bb-9a0f-4b2a-875b-ff9e17dc72c4.jpg?im_w=720,https://a0.muscache.com/im/pictures/feed12bb-9a0f-4b2a-875b-ff9e17dc72c4.jpg?im_w=720,https://a0.muscache.com/im/pictures/feed12bb-9a0f-4b2a-875b-ff9e17dc72c4.jpg?im_w=720,25:34.9
https://www.airbnb.com/rooms/629914104165562570?source_impression_id=p3_1681446324_cWfDeNboL5qgZQdx,YoLodge BJ/OUG  House,"Petaling Jaya, Selangor, Malaysia",,,,,$115 per night,4.65,17,"Kitchen
Wifi
Free parking on premises
Pool
Hot tub
TV with standard cable
Air conditioning
Bathtub
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,,,,,,https://a0.muscache.com/im/pictures/10714a05-1a84-465a-849f-32f22201374d.jpg?im_w=720,https://a0.muscache.com/im/pictures/10714a05-1a84-465a-849f-32f22201374d.jpg?im_w=720,https://a0.muscache.com/im/pictures/10714a05-1a84-465a-849f-32f22201374d.jpg?im_w=720,25:30.4
https://www.airbnb.com/rooms/40961118?source_impression_id=p3_1681446332_fyTEtoMtHtCnxTrC,"#5.1 Summer - Netflix, Smart TV , Wifi (Sanitized)","Petaling Jaya, Selangor, Malaysia",,,,,$15 per night,4.94,67,"Kitchen
Wifi
Dedicated workspace
Free carport on premises – 1 space
34"" TV with Netflix
Free washer – In unit
AC - split type ductless system
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Daphne,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/062eb5cb-99ab-481d-9402-aa25de98c22d.jpg?im_w=720,https://a0.muscache.com/im/pictures/062eb5cb-99ab-481d-9402-aa25de98c22d.jpg?im_w=720,https://a0.muscache.com/im/pictures/062eb5cb-99ab-481d-9402-aa25de98c22d.jpg?im_w=720,25:38.9
https://www.airbnb.com/rooms/684569074601699848?source_impression_id=p3_1681446339_Bj0LhI%2Foi5nFY3tU,New Studio home beside Sunway Pyramid.,"Petaling Jaya, Selangor, Malaysia",,,,,$34 per night,4.25,4,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
TV
Free washer – In building
Free dryer – In building
Air conditioning
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Lau,,,100%,within a day,https://a0.muscache.com/im/pictures/miso/Hosting-684569074601699848/original/e3fd980f-fd80-477d-be65-23f187aeaad7.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-684569074601699848/original/e3fd980f-fd80-477d-be65-23f187aeaad7.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-684569074601699848/original/e3fd980f-fd80-477d-be65-23f187aeaad7.jpeg?im_w=720,25:45.4
https://www.airbnb.com/rooms/579945272002646767?source_impression_id=p3_1681446339_z6qjMKF98YFOww9H,HUGE Garden Bungalow with KTV/Pool Table/Archery,"Petaling Jaya, Selangor, Malaysia",,,,,$312 per night,5,7,"Garden view
Kitchen
Wifi
Free parking on premises
TV
Free washer
Air conditioning
Private patio or balcony
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
2 double beds
Bedroom 2
1 double bed
Bedroom 3
4 double beds",Chan,,"中文 (简体), English",99%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-579945272002646767/original/884c85a6-75fb-4041-bd88-33dad468aaea.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-579945272002646767/original/884c85a6-75fb-4041-bd88-33dad468aaea.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-579945272002646767/original/884c85a6-75fb-4041-bd88-33dad468aaea.jpeg?im_w=720,25:45.7
https://www.airbnb.com/rooms/23950149?source_impression_id=p3_1681446340_TnaIlG5d3UMV9P5O,For matches made in heaven......and more,"Petaling Jaya, Selangor, Malaysia",,,,,$322 per night,4.96,24,"Garden view
Kitchen
Wifi
Free parking on premises
Washer
Dryer
Air conditioning
Private patio or balcony
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
1 queen bed
Bedroom 2
1 queen bed
Bedroom 3
1 queen bed",Susan,,,100%,within an hour,https://a0.muscache.com/im/pictures/834a23ed-2e3a-4356-a88b-faad0ea5b169.jpg?im_w=720,https://a0.muscache.com/im/pictures/834a23ed-2e3a-4356-a88b-faad0ea5b169.jpg?im_w=720,https://a0.muscache.com/im/pictures/834a23ed-2e3a-4356-a88b-faad0ea5b169.jpg?im_w=720,25:47.6
https://www.airbnb.com/rooms/46840515?source_impression_id=p3_1681446341_NOYpwrLJmVKr9g50,"#5.5 Summer - Netflix, Smart TV , Wifi (Sanitized)","Petaling Jaya, Selangor, Malaysia",,,,,$10 per night,4.84,25,"Kitchen
Wifi
Dedicated workspace
Free carport on premises – 1 space
24"" TV with Netflix
Free washer – In unit
AC - split type ductless system
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom
1 single bed",Daphne,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/3cd28287-8524-43dd-9154-cb26d58ed744.jpg?im_w=720,https://a0.muscache.com/im/pictures/3cd28287-8524-43dd-9154-cb26d58ed744.jpg?im_w=720,https://a0.muscache.com/im/pictures/3cd28287-8524-43dd-9154-cb26d58ed744.jpg?im_w=720,25:48.2
https://www.airbnb.com/rooms/808513828065182505?source_impression_id=p3_1681446347_sGq6KuBT5NWiQ6Mv,[20Pax] Bungalow with Pool/KTV/Big Garden/Mahjong,"Petaling Jaya, Selangor, Malaysia",,,,,$377 per night,5,6,"Kitchen
Wifi
Free parking on premises
Pool
Hot tub
Washer
Air conditioning
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Chan,,"中文 (简体), English",99%,within an hour,https://a0.muscache.com/im/pictures/a85ee302-bf8f-472c-9a9b-bb2201bc201a.jpg?im_w=720,https://a0.muscache.com/im/pictures/a85ee302-bf8f-472c-9a9b-bb2201bc201a.jpg?im_w=720,https://a0.muscache.com/im/pictures/a85ee302-bf8f-472c-9a9b-bb2201bc201a.jpg?im_w=720,25:53.7
https://www.airbnb.com/rooms/40980506?source_impression_id=p3_1681446356_uWJjGN2mChwYAypG,"#5.2 Summer - Netflix, Smart TV , Wifi (Sanitized)","Petaling Jaya, Selangor, Malaysia",,,,,$17 per night,4.94,98,"Kitchen
Wifi
Dedicated workspace
Free carport on premises – 1 space
43"" TV with Netflix
Free washer – In unit
AC - split type ductless system
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Daphne,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/4d0f5d71-d712-472e-a5eb-96a0b5a4acdf.jpg?im_w=720,https://a0.muscache.com/im/pictures/4d0f5d71-d712-472e-a5eb-96a0b5a4acdf.jpg?im_w=720,https://a0.muscache.com/im/pictures/4d0f5d71-d712-472e-a5eb-96a0b5a4acdf.jpg?im_w=720,26:00.6
https://www.airbnb.com/rooms/658237675892173491?source_impression_id=p3_1681446347_o0Nt5StPCjo1ngg2,"DOLCE VITA SPANISH POOL VILLA-,Event&Shooting (C)","Petaling Jaya, Selangor, Malaysia",,,,,$427 per night,5,3,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
Pool
TV
Air conditioning
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
1 king bed, 1 couch
Bedroom 2
1 queen bed
Bedroom 3
3 single beds",Christy,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-658237675892173491/original/4351a58d-98ae-4cc0-b8c8-70d72832d176.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-658237675892173491/original/4351a58d-98ae-4cc0-b8c8-70d72832d176.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-658237675892173491/original/4351a58d-98ae-4cc0-b8c8-70d72832d176.jpeg?im_w=720,25:54.6
https://www.airbnb.com/rooms/24511940?source_impression_id=p3_1681446356_%2FOdkTxHeBqQvom3%2B,Atria Middle room (A),"Petaling Jaya, Selangor, Malaysia",,,,,$14 per night,4,10,"Wifi
Washer
Air conditioning
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom
1 queen bed
Common space
1 floor mattress",Archer,,,90%,within a few hours,https://a0.muscache.com/im/pictures/f58b97b3-82bf-46fa-a06c-97193c501b54.jpg?im_w=720,https://a0.muscache.com/im/pictures/f58b97b3-82bf-46fa-a06c-97193c501b54.jpg?im_w=720,https://a0.muscache.com/im/pictures/f58b97b3-82bf-46fa-a06c-97193c501b54.jpg?im_w=720,26:02.9
https://www.airbnb.com/rooms/40442195?source_impression_id=p3_1681446348_wBWZ4QHmOIeq2Jdy,5 Min to Desa Parkcity 距离 Desa Parkcity 5分钟,"Petaling Jaya, Selangor, Malaysia",,,,,$41 per night,4.56,18,"Kitchen
Wifi
Free parking on premises
Pool
TV
Elevator
Washer
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
1 double bed
Bedroom 2
1 bunk bed
Common space
1 sofa bed",,,,,,https://a0.muscache.com/im/pictures/50b62c17-6634-4bf3-86bf-a4d0b2b6232c.jpg?im_w=720,https://a0.muscache.com/im/pictures/50b62c17-6634-4bf3-86bf-a4d0b2b6232c.jpg?im_w=720,https://a0.muscache.com/im/pictures/50b62c17-6634-4bf3-86bf-a4d0b2b6232c.jpg?im_w=720,25:55.6
https://www.airbnb.com/rooms/688645403280008563?source_impression_id=p3_1681446350_MWaJ4seXhZxMLGNh,Orak Villa @ Kayangan Heights,"Petaling Jaya, Selangor, Malaysia",,,,,$454 per night,,,"Kitchen
Wifi
Free parking on premises
Pool
TV
Washer
Air conditioning
Fire pit
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",,Danish,,,100%,within a day,https://a0.muscache.com/im/pictures/miso/Hosting-688645403280008563/original/180a0933-d266-4683-a350-8f8731dc4e69.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-688645403280008563/original/180a0933-d266-4683-a350-8f8731dc4e69.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-688645403280008563/original/180a0933-d266-4683-a350-8f8731dc4e69.jpeg?im_w=720,25:57.2
https://www.airbnb.com/rooms/827023933995804673?source_impression_id=p3_1681446359_BuSxnvtNPGCWDwvL,Villa PJ @ jalan Gasin/BBQ/Karaoke/Gathering/Event,"Petaling Jaya, Selangor, Malaysia",,,,,$237 per night,,1,"Wifi
Free parking on premises
TV
Air conditioning
Patio or balcony
Hair dryer
Refrigerator
Microwave
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Staycation,,,100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-54061335/original/31ea5f59-d3dc-4d3b-b504-fc6f73d3040c.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-54061335/original/31ea5f59-d3dc-4d3b-b504-fc6f73d3040c.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-54061335/original/31ea5f59-d3dc-4d3b-b504-fc6f73d3040c.jpeg?im_w=720,26:05.1
https://www.airbnb.com/rooms/28126462?source_impression_id=p3_1681446349_qagtoGUtjokFYwUM,Books & Beds Single Room 11*,"Petaling Jaya, Selangor, Malaysia",,,,,$22 per night,4.3,10,"Kitchen
Wifi
Pets allowed
Washer
Dryer
Backyard
Hair dryer
Refrigerator
Microwave
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",,Hotel,,"中文 (简体), English, Melayu",89%,within a few hours,https://a0.muscache.com/im/pictures/14a2b36d-623a-404e-bf64-316f2fa3f092.jpg?im_w=720,https://a0.muscache.com/im/pictures/14a2b36d-623a-404e-bf64-316f2fa3f092.jpg?im_w=720,https://a0.muscache.com/im/pictures/14a2b36d-623a-404e-bf64-316f2fa3f092.jpg?im_w=720,25:57.0
https://www.airbnb.com/rooms/30967545?source_impression_id=p3_1681446349_T0vtK%2By19tmx5RJg,M54 (Entire Unit),"Petaling Jaya, Selangor, Malaysia",,,,,$177 per night,4.63,112,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
Private hot tub
TV with standard cable
Air conditioning
Private patio or balcony
Luggage dropoff allowed
Security cameras on property",,Sook May,,"中文 (简体), English, Melayu",99%,within an hour,https://a0.muscache.com/im/pictures/38cbe4b0-dddb-44e9-a027-914fc6108367.jpg?im_w=720,https://a0.muscache.com/im/pictures/38cbe4b0-dddb-44e9-a027-914fc6108367.jpg?im_w=720,https://a0.muscache.com/im/pictures/38cbe4b0-dddb-44e9-a027-914fc6108367.jpg?im_w=720,25:55.7
https://www.airbnb.com/rooms/4132825?source_impression_id=p3_1681446357_jP131i5whcuLC6%2F%2F,Sturdy bunk bed in shared room; 5 mins LRT SS2 PJ,"Petaling Jaya, Selangor, Malaysia",,,,,$12 per night,4.78,45,"Kitchen
Wifi – 26 Mbps
Dedicated workspace
Free street parking
TV
Washer
Air conditioning
Backyard
Hair dryer
Refrigerator","Bedroom
5 bunk beds",Grace,,"中文 (简体), English, 日本語, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/59150539/0d08604e_original.jpg?im_w=720,https://a0.muscache.com/im/pictures/59150539/0d08604e_original.jpg?im_w=720,https://a0.muscache.com/im/pictures/59150539/0d08604e_original.jpg?im_w=720,26:05.7
https://www.airbnb.com/rooms/707883796963416305?source_impression_id=p3_1681446359_aMxbjZelh4yxEMJK,Homestay Farah Bukit Indah Ampang,"Petaling Jaya, Selangor, Malaysia",,,,,$91 per night,5,3,"Kitchen
Wifi
Free parking on premises
TV
Washer
Air conditioning
Backyard
Refrigerator
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
1 queen bed
Bedroom 2
1 queen bed
Bedroom 3
1 queen bed",Farid,,"English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-707883796963416305/original/6be63e1c-6b2a-488d-945d-14439dc1cadf.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-707883796963416305/original/6be63e1c-6b2a-488d-945d-14439dc1cadf.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-707883796963416305/original/6be63e1c-6b2a-488d-945d-14439dc1cadf.jpeg?im_w=720,26:05.1
https://www.airbnb.com/rooms/53959710?source_impression_id=p3_1681446367_y%2BswS5FaahTl6bqc,EXCLUSIVE SEMI-D WITH SURROUNDINGS FOOD PARADISE,"Petaling Jaya, Selangor, Malaysia",,,,,$316 per night,4.71,17,"Garden view
Kitchen
Wifi
Dedicated workspace
Free parking on premises
Private hot tub
65"" HDTV with Netflix
Free washer – In building
Window AC unit
Bathtub",,Comfort,,,100%,within an hour,https://a0.muscache.com/im/pictures/1081b9dc-c2a0-40e2-aa3d-5ae7e7960a64.jpg?im_w=720,https://a0.muscache.com/im/pictures/1081b9dc-c2a0-40e2-aa3d-5ae7e7960a64.jpg?im_w=720,https://a0.muscache.com/im/pictures/1081b9dc-c2a0-40e2-aa3d-5ae7e7960a64.jpg?im_w=720,26:13.3
https://www.airbnb.com/rooms/15241620?source_impression_id=p3_1681446357_9q6hqell2F%2F3fN5q,Studio with open-bar kitchen/LRT/Mall/Wi-Fi/1~6pax,"Petaling Jaya, Selangor, Malaysia",,,,,$29 per night,4.67,57,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
Washer
Dryer
Air conditioning
Luggage dropoff allowed
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,,,,,,https://a0.muscache.com/im/pictures/b17319d3-7547-4237-b6fd-0742a8d85321.jpg?im_w=720,https://a0.muscache.com/im/pictures/b17319d3-7547-4237-b6fd-0742a8d85321.jpg?im_w=720,https://a0.muscache.com/im/pictures/b17319d3-7547-4237-b6fd-0742a8d85321.jpg?im_w=720,26:04.4
https://www.airbnb.com/rooms/863457620737062852?source_impression_id=p3_1681446366_JjbKE0CXs0b0AQdV,Relaxing and comfy muji homestay,"Petaling Jaya, Selangor, Malaysia",,,,,,,,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
TV
Washer
Air conditioning
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",,J.Y,,,,,https://a0.muscache.com/im/pictures/miso/Hosting-863457620737062852/original/8ff736ea-8c08-421e-9165-2f304d360d44.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-863457620737062852/original/8ff736ea-8c08-421e-9165-2f304d360d44.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-863457620737062852/original/8ff736ea-8c08-421e-9165-2f304d360d44.jpeg?im_w=720,26:14.7
https://www.airbnb.com/rooms/761496711035371698?source_impression_id=p3_1681446368_Mtb4RdBpeopGtSsD,2.5 storey Semi D house at U12 Shah Alam,"Petaling Jaya, Selangor, Malaysia",,,,,$159 per night,,2,"Kitchen
Wifi
Free street parking
Pool
Private hot tub
42"" HDTV with Netflix
Free washer – In building
Free dryer – In building
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
1 queen bed, 1 single bed
Bedroom 2
1 queen bed, 1 single bed
Bedroom 3
1 queen bed",Nik Nur Aswad,,,100%,within an hour,https://a0.muscache.com/im/pictures/2b8080b3-2385-44c5-a6cd-35a504b209b5.jpg?im_w=720,https://a0.muscache.com/im/pictures/2b8080b3-2385-44c5-a6cd-35a504b209b5.jpg?im_w=720,https://a0.muscache.com/im/pictures/2b8080b3-2385-44c5-a6cd-35a504b209b5.jpg?im_w=720,26:15.2
https://www.airbnb.com/rooms/565464384575359697?source_impression_id=p3_1681446376_RyZ1I9a3VnfwEfUN,8 Bedroom villa with pool Kuala lumpur,"Petaling Jaya, Selangor, Malaysia",,,,,$511 per night,,,"Kitchen
Wifi
Free parking on premises
Private pool
TV
Air conditioning
Bathtub
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Intan,,,100%,within an hour,https://a0.muscache.com/im/pictures/aae85a3c-ad1a-426a-8ceb-8bffd05f18f0.jpg?im_w=720,https://a0.muscache.com/im/pictures/aae85a3c-ad1a-426a-8ceb-8bffd05f18f0.jpg?im_w=720,https://a0.muscache.com/im/pictures/aae85a3c-ad1a-426a-8ceb-8bffd05f18f0.jpg?im_w=720,26:22.0
https://www.airbnb.com/rooms/659616232529930780?source_impression_id=p3_1681446377_IQuDRPt91bFu2BIj,"Rare & spacious pool villa, 10 mins from KLCC,","Petaling Jaya, Selangor, Malaysia",,,,,$248 per night,4.88,16,"Kitchen
Wifi
Free parking garage on premises
Private outdoor pool - available all year, open specific hours, lap pool
40"" HDTV with Disney+, HBO Max, Netflix, standard cable
AC - split type ductless system
Bathtub
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
2 queen beds, 2 single beds
Bedroom 2
1 queen bed, 1 single bed
Bedroom 3
2 single beds",Mr Cheng,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-659616232529930780/original/652fbc92-80d5-4890-8da6-6f69c7af83b7.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-659616232529930780/original/652fbc92-80d5-4890-8da6-6f69c7af83b7.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-659616232529930780/original/652fbc92-80d5-4890-8da6-6f69c7af83b7.jpeg?im_w=720,26:23.0
https://www.airbnb.com/rooms/670641382182292392?source_impression_id=p3_1681446385_J15lja5ql9SmhcVK,Hillside Home w Private Pool near Zoo Negara #ZV97,"Petaling Jaya, Selangor, Malaysia",,,,,$267 per night,4.08,13,"Kitchen
Wifi
Free parking on premises
Pool
TV
Air conditioning
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",,Cobnb,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-670641382182292392/original/b50761a5-f0cd-439a-86c9-b8034088ec9f.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-670641382182292392/original/b50761a5-f0cd-439a-86c9-b8034088ec9f.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-670641382182292392/original/b50761a5-f0cd-439a-86c9-b8034088ec9f.jpeg?im_w=720,26:30.9
https://www.airbnb.com/rooms/7487964?source_impression_id=p3_1681446378_b0ln2WaVQqvenfrN,KL Bungalow Villa w big Karaoke Room,"Petaling Jaya, Selangor, Malaysia",,,,,$438 per night,4.91,35,"Kitchen
Wifi
Free parking on premises
TV
Washer
Dryer
Air conditioning
Luggage dropoff allowed
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
1 king bed
Bedroom 2
1 queen bed
Bedroom 3
1 queen bed",,,,,,https://a0.muscache.com/im/pictures/94924690/fdc016e3_original.jpg?im_w=720,https://a0.muscache.com/im/pictures/94924690/fdc016e3_original.jpg?im_w=720,https://a0.muscache.com/im/pictures/94924690/fdc016e3_original.jpg?im_w=720,26:24.5
https://www.airbnb.com/rooms/52238467?source_impression_id=p3_1681446380_qKxrxrL0%2FOFUIMfp,Event/Wedding/Party Private Karaoke @ KL Bungalow,"Petaling Jaya, Selangor, Malaysia",,,,,$279 per night,4.91,11,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
Private sauna
Pets allowed
TV
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Pelsey,,,85%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-52238467/original/63647628-c776-4920-81bd-49e7d3378bd2.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-52238467/original/63647628-c776-4920-81bd-49e7d3378bd2.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-52238467/original/63647628-c776-4920-81bd-49e7d3378bd2.jpeg?im_w=720,26:25.9
https://www.airbnb.com/rooms/16155432?source_impression_id=p3_1681446380_71h5IumhBL5g8%2FMT,SJ 96 4R Hse 16pax Subang Jaya Wifi SunwayLagoon,"Petaling Jaya, Selangor, Malaysia",,,,,$109 per night,4.65,112,"Kitchen
Wifi
Free parking on premises
Pets allowed
TV with standard cable
Washer
Air conditioning
Children’s books and toys
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,MyCozyHome,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/52eccf71-8cf7-4a1c-9a65-b8a49ea29985.jpg?im_w=720,https://a0.muscache.com/im/pictures/52eccf71-8cf7-4a1c-9a65-b8a49ea29985.jpg?im_w=720,https://a0.muscache.com/im/pictures/52eccf71-8cf7-4a1c-9a65-b8a49ea29985.jpg?im_w=720,26:27.8
https://www.airbnb.com/rooms/575562094552148606?source_impression_id=p3_1681446384_75oSa%2FOdvC4QCCtZ,5km away from MidValley#Garden Wedding/Shooting@PJ,"Petaling Jaya, Selangor, Malaysia",,,,,$459 per night,4.78,9,"Garden view
Kitchen
Wifi
Dedicated workspace
Free carport on premises – 7 spaces
Private hot tub
60"" HDTV with Netflix
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,,,,,,https://a0.muscache.com/im/pictures/miso/Hosting-575562094552148606/original/138767fe-ff36-4a2a-906e-bd43baf29412.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-575562094552148606/original/138767fe-ff36-4a2a-906e-bd43baf29412.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-575562094552148606/original/138767fe-ff36-4a2a-906e-bd43baf29412.jpeg?im_w=720,26:30.3
